Shape,date,time,title,location_description,location_accuracy,landslide_category,landslide_trigger,landslide_size,landslide_setting,fatality_count,injury_count,latitude,longitude,country_name,state,gazetteer_closest_point,gazetteer_distance
"(75.73015900000007, 32.831980000000044)",10/11/2016 17:00,17:00,Landslide Kills Two at Road Construction Site in Sarthal Area,"Sarthwal, Kishtar",5km,rock_fall,construction,small,natural_slope,2,0,32.83198,75.730159,India,Jammu and Kashmir,Bhadarwah,16.11
"(75.19067396500003, 33.435375745000044)",26/12/2016 07:00,07:00,Fatal landslide in Banihal,"Banihal, Ramban, Jammu & Kashmir, India",1km,landslide,unknown,unknown,unknown,1,0,33.43537575,75.19067397,India,Jammu and Kashmir,Gund,0.88
"(74.77415081300006, 34.63639000000006)",25/01/2017 00:00,unknown,Two Gurez Sector Avalanches Trap Soldiers Under Debris,"Gurez, Bandipore, Jammu & Kashmir",1km,snow_avalanche,snowfall_snowmelt,medium,natural_slope,10,7,34.63639,74.77415081,India,Jammu and Kashmir,Wampor,2.08
"(93.79758631700008, 7.044361138000056)",06/01/2017 00:00,unknown,Great Nicobar Landslides across the Island,"Great Nicobar, Andaman & Nicobar Islands",25km,landslide,continuous_rain,large,natural_slope,0,0,7.04436114,93.79758632,India,Andaman and Nicobar Islands,Campbell Bay,19.63
"(93.60505988600005, 27.08449409600007)",09/07/2017 09:00,09:00,Landslide at Niti Vihar,"Niti Vihar, Itanagar, Arunachal Pradesh, India",5km,landslide,continuous_rain,medium,natural_slope,0,0,27.0844941,93.60505989,India,Arunachal Pradesh,Kaolakhat,50.62
"(75.80786093400008, 33.180254028000036)",30/03/2017 07:00,07:00,National Highway 1B Fresh Landslides in Kulgardi area,Al Faridia Travels,1km,landslide,unknown,medium,above_road,0,0,33.18025403,75.80786093,India,Jammu and Kashmir,Shandero,4.08
"(75.17529327100004, 33.27070611900007)",04/02/2017 00:00,unknown,Jammu-Srinagar Highway Landslides between Ramban and Ramsu,"NH-1A, Banihal, Ramban, Jammu & Kashmir, 182148",10km,landslide,snowfall_snowmelt,medium,above_road,0,0,33.27070612,75.17529327,India,Jammu and Kashmir,Chaunkri,17.36
"(75.22770891100004, 33.24199058800008)",06/01/2017 00:00,unknown,Ramban Landslides and Shooting Stones along Srinagar-Jammu National Highway,"NH-1A, Banihal, Ramban, Jammu & Kashmir, 182148",5km,landslide,rain,medium,above_road,0,0,33.24199059,75.22770891,India,Jammu and Kashmir,Chaunkri,19.61
"(75.19229170700004, 33.33819588100005)",06/01/2017 00:00,unknown,Ramsu Landslides and Shooting Stones along Srinagar-Jammu National Highway,"NH-1A, Ramsoo, Jammu & Kashmir, 182145",exact,landslide,rain,medium,above_road,0,0,33.33819588,75.19229171,India,Jammu and Kashmir,Gund,10.65
"(75.72287679600004, 33.38247258400003)",23/02/2017 00:00,unknown,"Kungwari Landslide, Peripheral Roads in Kashmir Closed","Kungwari, Palmar, Chhatroo, Kishtwar, Jammu & Kashmir",5km,landslide,continuous_rain,unknown,unknown,0,0,33.38247258,75.7228768,India,Jammu and Kashmir,Mugal Maidan,4.51
"(75.17802600000005, 33.28829700000006)",28/02/2017 00:00,unknown,Mehar Area Landslide in Ramban District Along Highway,"Mehar, Ramban district, Jammu and Kashmir, India",25km,landslide,snowfall_snowmelt,medium,above_road,0,0,33.288297,75.178026,India,Jammu and Kashmir,Gund,16.29
"(94.09483333300005, 25.691114645000027)",12/07/2017 06:00,06:00,"Landslide destroys houses in Kohiama, near High School area","Kohima, Nagaland, India",1km,landslide,rain,medium,natural_slope,0,0,25.69111465,94.09483333,India,Nagaland,Naga Hills,18.32
"(75.26926793000007, 33.22165929800008)",02/02/2017 09:00,09:00,NH-44 Landslide at Mehad,"NH-1A, Mehad, Banihal, Ramban, Jammu & Kashmir, 182148",1km,landslide,unknown,unknown,above_road,0,0,33.2216593,75.26926793,India,Jammu and Kashmir,Panjan,22.27
"(86.03500800000006, 20.83341000000007)",24/10/2016 08:00,08:00,Landslide at Illegal Quarry,"illegal stone quarry in Anjira mouza adjoining Expressway-200, about 20 km from Chandikhole, India",1km,landslide,mining,small,mine,1,0,20.83341,86.035008,India,Orissa,Dharmsala,16.22
"(75.19391600000006, 33.37055200000003)",10/03/2017 00:00,unknown,Jammu-Srinagar Multiple Landslides between Ramban and Banihal,"Jammu-Srinagar National Highway, between Ramban and Banihal",10km,landslide,rain,unknown,above_road,0,0,33.370552,75.193916,India,Jammu and Kashmir,Gund,7.06
"(92.78260587300008, 26.964378405000048)",18/06/2017 20:00,20:00,Landslide traps commuters,"Bhalukpong, Assam",10km,landslide,monsoon,medium,above_road,0,0,26.96437841,92.78260587,India,Assam,Digbaljuli,25.83
"(75.19165534900003, 33.336892001000024)",19/02/2017 00:00,unknown,"Srinagar-Jammu National Highway Landslides at Digdol, Penthal, Batery Cheshna, and Ramsu","NH-1A, Banihal, Ramban, Jammu & Kashmir, 182145",10km,landslide,rain,small,above_road,0,0,33.336892,75.19165535,India,Jammu and Kashmir,Gund,10.8
"(75.77361312700003, 33.25646771100003)",26/02/2017 00:00,unknown,Doda-Kishtwar Highway Cuts Kishtwar off from Drabshala Belt,"NH-1B, Kishtwar, Jammu & Kashmir, 182204",10km,landslide,snowfall_snowmelt,large,above_road,0,0,33.25646771,75.77361313,India,Jammu and Kashmir,Shandero,5
"(75.19213090800008, 33.33737210100003)",06/03/2017 00:00,unknown,Srinagar-Jammu Highway Landslide Near Ramsoo,"NH-1A, Ramsoo, Banihal, Ramban, Jammu & Kashmir, 182145",5km,landslide,unknown,medium,above_road,0,0,33.3373721,75.19213091,India,Jammu and Kashmir,Gund,10.74
"(93.99655230600007, 25.733180988000072)",16/05/2017 02:00,02:00,Landslide on NH-29 between Dimapur and Kohima,"NH-29, Sechu (Zubza), Kohima, Nagaland, 797002",1km,landslide,continuous_rain,small,above_road,0,0,25.73318099,93.99655231,India,Nagaland,Chashinya,20.47
"(75.18134474400006, 33.495730613000035)",18/02/2017 00:00,unknown,Srinagar-Jammu National Highway Landslides by Jawahar Tunnel,"NH-1A, Banihal, Ramban, Jammu & Kashmir, 182146",5km,landslide,rain,medium,above_road,0,0,33.49573061,75.18134474,India,Jammu and Kashmir,Gund,7.06
"(77.29184097900009, 31.76419233000007)",17/04/2017 23:00,23:00,Landslide in Sainj valley,"Sainj, Kullu, Himachal Pradesh, India",5km,landslide,construction,medium,natural_slope,0,0,31.76419233,77.29184098,India,Himachal Pradesh,Manglaor,14.1
"(75.19329837800007, 33.31915919900007)",17/04/2017 00:00,unknown,Landslide at Ramsu on NH-44,"NH-44, Ramsu (Ramsoo), Ramban District, Jammu & Kashmir, India",5km,landslide,rain,small,above_road,0,0,33.3191592,75.19329838,India,Jammu and Kashmir,Gund,12.75
"(73.97726045000007, 15.28756809500004)",19/04/2017 09:00,21:00,Mudslide in Margao,"VV Road (??), Margao, South Goa, Goa, India",5km,mudslide,rain,small,urban,0,2,15.2875681,73.97726045,India,Goa,Madgaon,3.49
"(74.84254060500007, 34.08325185600006)",07/04/2017 02:00,02:00,Landslide in Gagribal,"Gagribal, Srinagar, Jammu & Kashmir",1km,landslide,continuous_rain,medium,natural_slope,0,1,34.08325186,74.84254061,India,Jammu and Kashmir,Pampur,6.79
"(75.17291043600005, 33.36011690700008)",26/01/2017 00:00,unknown,"Nachlana, Jammu Srinagar Highway Cut Off by Landslides","NH-1A, Nachlana, Banihal, Ramban, Jammu & Kashmir, 182145",1km,landslide,rain,unknown,above_road,0,0,33.36011691,75.17291044,India,Jammu and Kashmir,Gund,8.57
"(75.40856187600008, 33.121728792000056)",08/04/2017 05:00,05:00,Landslide on Batote-Doda-Kishtwar National Highway,"near Assar, Doda, Jammu & Kashmir",10km,landslide,unknown,medium,above_road,0,0,33.12172879,75.40856188,India,Jammu and Kashmir,Doda,13.26
"(91.87671699700007, 25.828600331000075)",06/07/2017 19:00,19:00,Landslide on NH-6,"Umsning, Ribhoi, Meghalaya State, India",1km,landslide,downpour,medium,above_road,0,0,25.82860033,91.876717,India,Meghalaya,Umran,6.62
"(78.56989162700006, 32.00653439200005)",21/02/2017 00:00,unknown,Shialkhar Village Rock Fall Hits Car in Kinnaur District,"SH-30, Hangrang, Kinnaur, Himachal Pradesh, 172111",5km,rock_fall,rain,small,above_road,0,0,32.00653439,78.56989163,India,Himachal Pradesh,Southeastern Zaskar Mountains,10.36
"(74.58081937300005, 34.07756418400004)",23/02/2017 00:00,unknown,"Badran landslide, Landslides close peripheral roads in Kishtwar","Badran, Kishtwar, Pattan, Baramula, Jammu & Kashmir",5km,landslide,continuous_rain,unknown,above_road,0,0,34.07756418,74.58081937,India,Jammu and Kashmir,Palhalan,11.79
"(92.71780000000007, 23.72594300000003)",17/09/2016 01:00,01:00,Landslide in Mizoram,"Mizoram, India",5km,landslide,unknown,unknown,unknown,5,0,23.725943,92.7178,India,Mizoram,Aizwal,9.26
"(76.79310972900004, 11.343763140000021)",30/01/2017 00:00,unknown,Adderly Railway Station Minor Landslip in Coonoor,"Adderly Railway Station, Coonoor, The Nilgiris, Tamil Nadu, 643101",1km,rock_fall,unknown,small,above_road,0,0,11.34376314,76.79310973,India,Tamil Nadu,Coonoor,0.48
"(93.98827528000004, 25.731119415000023)",09/07/2017 02:00,02:00,Significant landslide blocks NH-29 near Peducha,"Peducha, Kohima, Nagaland State, India",1km,landslide,continuous_rain,medium,above_road,0,0,25.73111942,93.98827528,India,Nagaland,Chashinya,20.91
"(76.84110600000008, 11.33983900000004)",14/12/2016 09:00,09:00,Landslip near Barlair,"9th Hairpin Bend, Mettupalayam-Udhagamandalam Road, near Barliar, Tamil Nadu, India",5km,landslide,rain,medium,above_road,0,0,11.339839,76.841106,India,Tamil Nadu,Coonoor,5.22
"(75.40856187600008, 33.121728792000056)",08/04/2017 05:00,05:00,Landslide on Batote-Doda-Kishtwar National Highway,"near Assar, Doda, Jammu & Kashmir",10km,landslide,unknown,medium,above_road,0,0,33.12172879,75.40856188,India,Jammu and Kashmir,Doda,13.26
"(78.19387995100004, 11.781272073000025)",03/02/2017 18:00,18:00,Salem-Yercaud Ghat Road Landslide on Hairpin Bend,"SH-188, Yercaud, Salem, Tamil Nadu, 636601",exact,landslide,construction,small,above_road,1,0,11.78127207,78.19387995,India,Tamil Nadu,Salem,14.48
"(93.70684170900006, 24.371695809000073)",10/07/2017 08:00,08:00,Landslide near Molnom blocks road,"NH-150, Churachandpur, Manipur, 795133",25km,landslide,rain,small,above_road,0,0,24.37169581,93.70684171,India,Manipur,Mulam,20.6
"(76.84947965900005, 11.349426643000072)",07/05/2017 09:00,09:00,Landslides along Nilgiris Mountain Railway,"Coonoor, The Nilgiris, Tamil Nadu, India",5km,landslide,continuous_rain,small,above_road,0,0,11.34942664,76.84947966,India,Tamil Nadu,Coonoor,6.06
"(75.19281971200007, 33.32217846900005)",05/05/2017 11:00,11:00,Landslide on Jammu-Srinagar Highway,"Banihal, Ramban, Jammu & Kashmir",10km,landslide,rain,small,above_road,0,0,33.32217847,75.19281971,India,Jammu and Kashmir,Gund,12.42
"(93.62592773400007, 27.68024710000003)",22/04/2017 00:00,00:00,Fatal landslide near Palin,"Palin, Kurung Kumey, Arunachal Pradesh",1km,landslide,continuous_rain,small,natural_slope,3,0,27.6802471,93.62592773,India,Arunachal Pradesh,Iyaba,15.97
"(93.51825000000008, 24.827675717000034)",09/07/2017 09:00,09:00,Landslide on NH-37,"NH-37, Manipur State, India",10km,landslide,continuous_rain,medium,below_road,0,0,24.82767572,93.51825,India,Manipur,Sempang,9.13
"(93.84196894100006, 27.61790706000005)",22/04/2017 23:00,23:00,Landslide at IMC Ward Number 18,"IMC ward #18 (??), Lower Subansiri, Arunachal Pradesh",10km,landslide,monsoon,small,natural_slope,0,0,27.61790706,93.84196894,India,Arunachal Pradesh,Zero,3.45
"(92.70947010300006, 25.619192070000054)",29/04/2017 19:00,19:00,Fatal landslide in Makhim village,"Makhim (??), West Karbi Anglong, Assam",25km,landslide,continuous_rain,medium,natural_slope,3,0,25.61919207,92.7094701,India,Assam,Amring,17.73
"(75.68061125300005, 33.40307976500003)",25/03/2017 00:00,unknown,Barnari Sigdi Landslide,"Barnari Sigdi area, Tehsil Mughalmaidan, Kishtwar, Jammu & Kashmir",5km,landslide,other,small,natural_slope,2,0,33.40307977,75.68061125,India,Jammu and Kashmir,Mugal Maidan,0.04
"(78.35650524300007, 17.46562971900005)",13/03/2017 09:00,09:00,Kondapur Commercial Complex Construction Mudslide,"Hyderabad, Rangareddy, Telangana",1km,mudslide,construction,small,urban,2,0,17.46562972,78.35650524,India,Telangana,Patancheru,11.31
"(93.62191829200003, 24.863889542000038)",10/05/2018 11:00,11:00,Noney landslide along Imphal-Jiribam National Highway-37,"NH-37, Tamenglong, Manipur, 795147",5km,translational_slide,continuous_rain,medium,below_road,0,0,24.86388954,93.62191829,India,Manipur,Sempang,19.37
"(88.57106646300008, 26.96904054600003)",16/10/2017 00:00,unknown,Landslide isolates Kalimpong villages,"Kalimpong-I Sub-District, Darjiling, West Bengal",5km,landslide,rain,medium,above_road,0,0,26.96904055,88.57106646,India,West Bengal,Shaugaon,13.35
"(74.51370900900008, 33.63588849000007)",13/05/2018 08:00,08:00,Minor Landslide on Mughal Road,"Mughal Road, Surankote, Punch, Jammu & Kashmir, 185121",5km,landslide,unknown,small,above_road,0,0,33.63588849,74.51370901,India,Jammu and Kashmir,Pir Panjal Range,3.93
"(88.26257358800007, 27.035960507000027)",14/05/2018 03:00,03:00,Construction Site Landslide,Ganga Maya Park,1km,landslide,construction,small,retaining_wall,1,1,27.03596051,88.26257359,India,West Bengal,Darjeeling,0.66
"(92.75168679500007, 23.736728309000057)",12/05/2018 07:00,07:00,Mizoram Landslide near Zemabawk,"near Zemabawk, Aizawl, Mizoram, 796017",1km,landslide,continuous_rain,medium,mine,4,0,23.73672831,92.7516868,India,Mizoram,Aizwal,5.74
"(93.49870412800004, 24.987936551000075)",03/06/2018 01:00,01:00,Namlalong Tamenglong Ward No.2 Landslide Destroys House,"Namlalong Ward No. 2, Tamenglong, Manipur",1km,landslide,rain,medium,deforested_slope,0,2,24.98793655,93.49870413,India,Manipur,Brail Range,9.39
"(92.75812590400005, 22.873703313000078)",05/06/2018 18:00,18:00,Lunglawn Semi-pucca Building Mudslide,"Lunglawn, Lunglei town, Mizoram, India",1km,mudslide,continuous_rain,medium,unknown,10,0,22.87370331,92.7581259,India,Mizoram,Mizo Hills,16.36
"(75.89666866000005, 11.198389286000065)",15/08/2018 00:00,00:00,Malappuram Landslides in Peringavu,"Peringave, Vazhayur, Ernad, Malappuram, Kerala",5km,mudslide,continuous_rain,small,natural_slope,12,2,11.19838929,75.89666866,India,Kerala,Beypore,5.21
"(76.87130509000008, 9.700195892000067)",15/08/2018 22:00,22:00,Wagamon Road Landslide in Teekkoy,"Wagamon Road, Vellikkulam, Teekoy, Erattupetta, Meenachil, Kottayam, Kerala",1km,landslide,monsoon,unknown,unknown,4,3,9.70019589,76.87130509,India,Kerala,Kanjirapalli,17.62
"(77.00096100000007, 9.980976000000055)",19/09/2017 00:00,11:00,Highway Collapse into Kallarkutty dam reservoir,"NH185 Kallarkutty, Kerala 685562 India.",1km,riverbank_collapse,downpour,medium,retaining_wall,0,0,9.980976,77.000961,India,Kerala,Devikolam,14.73
"(92.42257695000006, 25.031902125000045)",28/04/2018 11:00,11:00,Malidor Landslide Obstructs Road,"Road, Malidor, East Jaintia Hills, Meghalaya, India",1km,landslide,rain,medium,above_road,0,0,25.03190213,92.42257695,India,Meghalaya,Chargram,6.55
"(75.89124800000008, 11.547393000000056)",13/10/2017 15:00,15:00,Kakkayam Landslide,"Kakkayam Rd, Kakkayam, Kerala 673615, India.",1km,landslide,unknown,small,below_road,0,0,11.547393,75.891248,India,Kerala,Valiyannur,19.22
"(91.98082794900006, 25.536637033000034)",37:24.0,unknown,Landslip in Mawlynngad,"Mawlynngad, Mawryngkneng, East Khasi Hills, Meghalaya",10km,landslide,continuous_rain,unknown,unknown,0,0,25.53663703,91.98082795,India,Meghalaya,Shillong,18.21
"(77.13048107300006, 10.03695850300005)",28/07/2019 04:00,04:00,Landslip stops traffic on National Highway near Munnar,Kochi-Dhanushkodi National Highway at Gap Road near Munnar,10km,rock_fall,construction,medium,above_road,0,0,10.0369585,77.13048107,India,Kerala,Devikolam,4.02
"(76.13474585200004, 11.503402143000073)",08/08/2019 05:03,unknown,Puthumala landslide,673581,exact,landslide,continuous_rain,very_large,deforested_slope,20,13,11.50340214,76.13474585,India,Kerala,Meppadi,6.54
"(76.24145817600004, 11.410013007000032)",08/08/2019 05:32,17:00,Kavalappara landslide,679334,1km,landslide,continuous_rain,catastrophic,natural_slope,60,20,11.41001301,76.24145818,India,Kerala,Chaliyar,2.13
"(75.84626677700004, 12.215228440000033)",18/08/2018 08:00,08:00,Landslides in Coorg Karnataka,571218,25km,landslide,downpour,large,above_road,10,25,12.21522844,75.84626678,India,Karnataka,Virarajendrapet,5.75
"(75.32835755100007, 33.09846173300008)",18/04/2020 04:59,06:00,Landslides blocked Jammu-Srinagar Highway,"NH-44, Patnitop, Ramban, Jammu & Kashmir, 182143",5km,rock_fall,rain,medium,above_road,0,0,33.09846173,75.32835755,India,Jammu and Kashmir,Doda,21.16
"(79.09243031300008, 30.517019520000076)",21/12/2018 17:15,12:00,"Landslide near construction site of the Char Dham National Highway, Ukhimath","SH-36, Ukhimath, Rudraprayag, Uttarakhand, 246469",10km,translational_slide,construction,medium,retaining_wall,8,4,30.51701952,79.09243031,India,Uttaranchal,Gaundar,12.53
"(78.26035019000005, 31.42500222500007)",12/08/2018 22:10,16:00,Sangla Valley Landslide,Karcham-Sangla road,25km,landslide,rain,medium,above_road,0,0,31.42500223,78.26035019,India,Himachal Pradesh,Oling,12.81
"(93.13430584600007, 25.19640994300005)",18/12/2018 16:10,12:00,Rock fall on Railroad tracks between Phiding and Mahur Stations,Railway between Phiding and Mahur station in Badarpur.,5km,rock_fall,rain,small,above_road,0,0,25.19640994,93.13430585,India,Assam,Mahur,2.93
"(80.65421245000005, 16.51596095800005)",15/08/2018 13:05,unknown,Gunadala Hill Landslip,Gunadala hill slope,1km,landslide,unknown,small,natural_slope,0,0,16.51596096,80.65421245,India,Andhra Pradesh,Vijayawada,2.54
"(77.02399951600006, 31.055134743000053)",13/08/2018 20:06,unknown,Kandaghat Landslide,"Chakla Village, Kandaghat, Shimla, Himachal Pradesh, IND",1km,landslide,rain,medium,unknown,1,4,31.05513474,77.02399952,India,Himachal Pradesh,Simla,5.32
"(88.27487677200008, 26.876537007000024)",02/08/2018 20:50,unknown,Kurseong Landslide,"Kurseong, 32 kilometres (20 miles) away from the popular hill station of Darjeeling.",10km,landslide,rain,medium,above_road,0,0,26.87653701,88.27487677,India,West Bengal,Kurseong,0.92
"(76.76673338600006, 10.056804882000051)",10/08/2018 21:25,02:00,Neriamangalam Landslides,"Neriamangalam, Kerala, IND",25km,landslide,flooding,small,unknown,0,0,10.05680488,76.76673339,India,Kerala,Muvattupula,22.77
"(77.60271044700005, 13.07696938500004)",24/10/2018 07:04,unknown,Construction Landslide in Jakkur,Navya Nagar in Jakkur,5km,mudslide,construction,small,engineered_slope,1,4,13.07696939,77.60271045,India,Karnataka,Yelahanka,6.32
"(75.27809658200005, 12.98670910800007)",08/08/2018 22:47,15:00,Belthangady Landslide,"Belthangady, Karnataka, IND",50km,landslide,rain,small,unknown,0,0,12.98670911,75.27809658,India,Karnataka,Kuvettu,3.51
"(85.51345612900008, 20.43251282700004)",12/10/2018 17:20,unknown,Mundia Hill Landslide,Bishnupur village under Tigiria block near Cuttack ,10km,landslide,tropical_cyclone,medium,unknown,0,3,20.43251283,85.51345613,India,Orissa,Bankigarh,6.72
"(77.26519094400004, 8.250537243000053)",15/08/2018 13:05,unknown,Nagercoil-Thiruvanananthapuram Landslides,Between Kuzhithurai and Eraniel stations,10km,landslide,flooding,medium,above_road,0,0,8.25053724,77.26519094,India,Tamil Nadu,Kolachel,8.38
"(76.76200670900005, 31.343351788000064)",10/08/2018 21:25,unknown,Bilaspur Landslides,"Bilaspur, Himachal Pradesh, IND",5km,landslide,rain,unknown,above_road,0,0,31.34335179,76.76200671,India,Himachal Pradesh,Bilaspur,1.98
"(80.60751228500004, 16.52140961500004)",17/12/2018 16:10,unknown,Cyclone Phethai Landslide in Vijayawada city,"Vijayawada city, India",10km,landslide,tropical_cyclone,medium,urban,1,0,16.52140962,80.60751229,India,Andhra Pradesh,Vijayawada,2.76
"(75.20070998900007, 33.33197566300004)",15/12/2018 16:10,11:00,Landslide near Ramsu,Occured at Gangroo near Ramsu,5km,landslide,snowfall_snowmelt,small,above_road,0,0,33.33197566,75.20070999,India,Jammu and Kashmir,Gund,11.32
"(76.75872389400007, 10.166994830000021)",08/08/2018 21:25,unknown,Kuttampuzha - Pooyamkutty Road Landslides,"Kuttampuzha - Pooyamkutty Road, Kuttampuzha, Kerala, IND",5km,landslide,rain,medium,above_road,0,0,10.16699483,76.75872389,India,Kerala,Periyar,19.47
"(76.94683000000003, 10.014710000000036)",09/08/2018 21:19,08:00,Adimali Landslides,"Adimali, Devikulam, Idukki, Kerala",10km,landslide,rain,medium,unknown,5,2,10.01471,76.94683,India,Kerala,Devikolam,18.28
"(77.55448943100004, 34.160982243000035)",09/08/2018 22:25,unknown,Leh Mudslide,"Leh, Himachal Pradesh, IND",5km,mudslide,rain,medium,above_road,0,0,34.16098224,77.55448943,India,Jammu and Kashmir,Leh,2.82
"(77.35887837000007, 31.120291836000035)",31:20.0,unknown,Theog-Hatkoti road Blocked by Landslide,Along the Theog-Hatkoti Hwy near Nihari ,25km,landslide,rain,small,above_road,0,0,31.12029184,77.35887837,India,Himachal Pradesh,Gannja,26.38
"(76.41866146300003, 32.17102661100006)",08/08/2018 22:25,20:00,Kand Village Landslide,"Kand village, about 20 km from Dharamsala",1km,landslide,rain,large,natural_slope,0,0,32.17102661,76.41866146,India,Himachal Pradesh,Pathiar,3.93
"(75.59095835200003, 12.801893591000066)",08/08/2018 23:01,10:00,Yeshwantpur–Karwar Express Landslip,Between Sirivagilu and Yedakumari stations in the western ghats,5km,landslide,rain,medium,above_road,0,0,12.80189359,75.59095835,India,Karnataka,Panaje,18.69
"(75.79592485800003, 11.740458254000032)",08/08/2018 23:01,unknown,Valook landslide,"Valook, Thinoor, Kerala, IND",1km,landslide,rain,small,unknown,0,0,11.74045825,75.79592486,India,Kerala,Valiyannur,11.24
"(75.58689195100004, 12.831546282000033)",16:30.0,16:00,Shiradi Ghat Landslides,Shiradi Ghat near Gundya,10km,landslide,monsoon,medium,above_road,0,0,12.83154628,75.58689195,India,Karnataka,Panaje,20.95
"(78.68361830700007, 30.917143993000025)",10/08/2018 21:25,12:00,Uttarakashi-Gangotri Hwy Landslide,"Surakki Village, Uttarakhand, IND",10km,landslide,rain,large,above_road,0,0,30.91714399,78.68361831,India,Uttaranchal,Purali,13.27
"(77.48190281300003, 10.252893584000049)",16/11/2018 22:26,12:00,"Landslide at Chinnapallam, Kodaikanal, India","Kodaikanal, Dindigul, Tamil Nadu",5km,debris_flow,tropical_cyclone,large,unknown,4,0,10.25289358,77.48190281,India,Tamil Nadu,Kadaikan,2.88
"(76.82925000000006, 11.373972222000077)",09/11/2018 20:08,unknown,Laborer from Jharkhand dies in landslip,"Construction site at Yedappalli near Conoor, Nilgiris, Tamil Nadu, India",10km,mudslide,construction,medium,urban,1,3,11.37397222,76.82925,India,Tamil Nadu,Coonoor,4.8
"(93.79016193800004, 25.808364075000043)",31/10/2018 17:03,23:00,Massive landslide cuts Kohima-Dimapur road,"1 km away from Chumukedima police check gate on Kohima-Dimapur road, Dimapur, Nagaland, 797113",exact,landslide,unknown,medium,above_road,0,0,25.80836408,93.79016194,India,Nagaland,Dimapur,8.53
"(75.20536699400003, 33.25426998300003)",03/11/2018 13:33,09:00,"Landslides kills nine-year-old girl in Jammu and Kashmir, India","Jammu-Srinagar highway, Ramban, Jammu & Kashmir, 182148",50km,landslide,continuous_rain,medium,above_road,1,3,33.25426998,75.20536699,India,Jammu and Kashmir,Chaunkri,18.46
"(78.35014210100007, 15.679355971000064)",23/11/2018 14:21,unknown,"Mudslide in Talamudipi Village, India","Talamudipi, Galiveedu, India",1km,mudslide,other,small,urban,4,0,15.67935597,78.3501421,India,Andhra Pradesh,Panem,18.3
"(76.23393203900008, 31.495794169000078)",41:36.0,06:00,Kangra-Chandigarh National Highway Landslide,"Kangra-Chandigarh National Highway, Himachal Pradesh, IND",50km,landslide,rain,large,above_road,0,0,31.49579417,76.23393204,India,Himachal Pradesh,Gobindpur,16.55
"(77.18888332300008, 32.234272418000046)",22/11/2018 14:21,unknown,Landslide on Kullu Manali Road,"Manali, Kullu, Himachal Pradesh",50km,landslide,unknown,small,above_road,0,0,32.23427242,77.18888332,India,Himachal Pradesh,Shirir,18.64
"(77.18596778100004, 31.708250832000033)",21/11/2018 14:21,unknown,Landslide on Chandigargh-Manali HWY near Banala,"NH-3, Aut, Mandi, Himachal Pradesh, 175121",25km,landslide,mining,medium,above_road,0,0,31.70825083,77.18596778,India,Himachal Pradesh,Pandoh,12.88
"(78.48725977300006, 30.290680490000057)",03/09/2018 15:34,unknown,River Bhagirathi Landslide,"Bhagirathi River, Rishikesh-Gangotri Highway, Uttarkashi, Uttarakhand, IND",25km,landslide,unknown,large,above_river,14,1,30.29068049,78.48725977,India,Uttaranchal,Alaknanda,24.68
"(75.76341338600008, 33.31580965200004)",41:36.0,unknown,Kishtwar Landslide,"Kishtwar, Jammu & Kashmir",10km,rock_fall,unknown,large,above_road,4,9,33.31580965,75.76341339,India,Jammu and Kashmir,Ariz,7.07
"(93.82005555600006, 25.768500000000074)",29/10/2018 13:33,unknown,Landslide in Nagaland cuts off Impl-Dmpur road,"Imphal-Dimapur road near Kukidolong village, Nagaland",1km,landslide,mining,medium,above_road,0,0,25.7685,93.82005556,India,Nagaland,Dimapur,13.6
"(77.13301333200008, 32.06073250500003)",18/08/2018 01:09,10:00,Kullu-Manali Highway Landslide,Along the Kullu-Manali Highway near Raison,10km,landslide,construction,medium,above_road,0,0,32.06073251,77.13301333,India,Himachal Pradesh,Shirir,2.24
"(92.73868000000004, 23.742530000000045)",12/06/2021 18:12,21:00,Massive landslide in Mizoram,"Thuampui, Aizawl, Mizoram",1km,landslide,rain,small,other,2,5,23.74253,92.73868,India,Mizoram,Aizwal,7.1
"(73.58420320300007, 18.10936157200007)",22/07/2021 14:04,17:00,Taliye Landslide,402302,1km,debris_flow,rain,small,natural_slope,86,5,18.10936157,73.5842032,India,Maharashtra,Bhatghar Lake,15.96
